,0,1,2
3282,65@4348,"[[1336, 1], [1978, 1]]",4.0
3283,31@4943,"[[293, 1], [1099, 1], [70, 1], [1639, 1], [2003, 1], [1065, 1], [1172, 1], [1273, 1], [1521, 1], [646, 1], [61, 1], [1213, 1]]",5.0
3284,131@3851,"[[77, 1], [635, 1], [1213, 1]]",4.0
3285,122@765,"[[312, 1], [1189, 1], [268, 1], [1873, 1], [689, 1], [929, 1], [1155, 1], [835, 1], [1567, 1], [1928, 1], [1383, 1]]",3.0
3286,100@3717,"[[592, 1], [1874, 1]]",5.0
3287,132@202,"[[1213, 1]]",3.0
3288,92@17,"[[186, 1], [62, 1]]",4.0
3289,145@594,"[[1372, 1], [268, 1], [1886, 1], [1709, 1], [1853, 1]]",3.0
3290,32@3583,"[[643, 1], [1479, 1], [969, 1], [969, 1]]",4.0
3291,39@4536,"[[268, 1], [496, 1], [1345, 1]]",4.0
3292,85@4330,"[[1874, 1]]",4.0
3293,75@2048,"[[123, 1], [1874, 1], [992, 1], [1514, 1], [1213, 1]]",4.0
3294,114@3728,"[[1869, 1], [694, 1], [496, 1]]",2.5
3295,61@2155,"[[186, 1], [294, 1], [596, 1], [1213, 1], [186, 1]]",3.0
3296,83@1975,"[[746, 1], [746, 1]]",4.0
3297,71@859,"[[1189, 1]]",5.0
3298,44@1636,"[[1943, 1], [1023, 1], [1514, 1]]",3.0
3299,77@2422,"[[186, 1], [152, 1]]",5.0
3300,42@71,"[[1692, 1]]",4.0
3301,102@1321,"[[1674, 1], [274, 1], [1558, 1], [256, 1], [559, 1], [246, 1]]",3.0
3302,103@638,"[[1397, 1]]",2.0
3303,1@2230,"[[1870, 1], [294, 1], [1025, 1]]",4.0
3304,141@4145,"[[694, 1], [777, 1]]",5.0
3305,74@526,"[[15, 1], [1909, 1], [1692, 1], [2079, 1], [643, 1], [1023, 1], [820, 1], [385, 1], [605, 1], [1447, 1], [605, 1]]",5.0
3306,137@2643,"[[1023, 1], [1567, 1]]",3.0
3307,48@1535,"[[69, 1], [1963, 1], [1172, 1], [1526, 1], [1172, 1]]",3.0
3308,9@3524,"[[1025, 1]]",4.0
3309,76@4263,"[[1372, 1], [1869, 1], [83, 1], [1155, 1], [565, 1], [545, 1], [896, 1], [445, 1], [1213, 1], [216, 1], [293, 1], [1745, 1], [268, 1], [249, 1], [565, 1]]",4.0
3310,35@2027,"[[2036, 1]]",3.0
3311,108@2816,"[[1093, 1], [1076, 1], [311, 1]]",5.0
3312,96@3032,"[[186, 1], [246, 1], [1213, 1], [186, 1], [1285, 1]]",3.0
3313,10@984,"[[1669, 1]]",5.0
3314,92@3125,"[[1044, 1]]",4.0
3315,145@2239,"[[1873, 1]]",5.0
3316,123@254,"[[1397, 1], [1963, 1], [905, 1], [2048, 1], [1213, 1]]",4.0
3317,151@107,"[[491, 1], [1874, 1], [1423, 1], [1213, 1], [476, 1]]",3.0
3318,67@1050,"[[152, 1], [1479, 1]]",4.0
3319,70@3819,"[[978, 1]]",3.0
3320,98@1297,"[[1925, 1], [2006, 1], [1514, 1]]",5.0
3321,100@4045,"[[1869, 1]]",4.0
3322,101@5177,"[[1700, 1], [2065, 1], [1054, 1]]",4.0
3323,149@703,"[[891, 1], [428, 1]]",4.0
3324,88@438,"[[2036, 1]]",5.0
3325,121@2343,"[[268, 1], [1962, 1], [1008, 1]]",5.0
3326,16@2912,"[[941, 1], [152, 1], [508, 1]]",4.0
3327,148@5001,"[[70, 1], [1397, 1]]",4.0
3328,8@3132,"[[777, 1]]",4.0
3329,71@1961,"[[1599, 1], [293, 1]]",5.0
3330,93@3784,"[[1719, 1]]",5.0
3331,56@3764,"[[268, 1], [77, 1], [1090, 1], [11, 1]]",2.0
3332,86@1200,"[[1344, 1], [718, 1]]",3.0
3333,32@3040,"[[152, 1], [736, 1], [1023, 1]]",4.0
3334,60@4285,"[[976, 1]]",4.0
3335,10@2390,"[[130, 1], [2002, 1]]",4.0
3336,29@1677,"[[1380, 1], [1874, 1], [1546, 1]]",4.0
3337,28@2066,"[[1674, 1]]",5.0
3338,138@526,"[[436, 1], [1529, 1], [1567, 1]]",5.0
3339,56@3769,"[[1101, 1], [2071, 1], [249, 1], [2073, 1], [605, 1]]",5.0
3340,97@5058,"[[1315, 1], [1172, 1], [62, 1]]",2.0
3341,116@3506,"[[293, 1], [643, 1], [1979, 1]]",5.0
3342,100@4971,"[[1096, 1]]",4.0
3343,77@4814,"[[428, 1]]",5.0
3344,120@798,"[[689, 1], [1873, 1], [1692, 1], [137, 1], [1023, 1], [596, 1], [1273, 1], [761, 1], [324, 1], [1873, 1]]",5.0
3345,75@3236,"[[509, 1], [191, 1], [385, 1], [976, 1]]",3.0
3346,1@478,"[[941, 1], [485, 1]]",5.0
3347,123@4917,"[[186, 1], [777, 1]]",5.0
3348,140@2135,"[[1999, 1], [255, 1], [1621, 1]]",4.0
3349,85@3402,"[[69, 1], [738, 1]]",4.0
3350,100@1183,"[[1372, 1], [69, 1], [513, 1], [83, 1], [1315, 1], [1731, 1], [1213, 1], [731, 1], [1929, 1], [186, 1], [738, 1], [59, 1], [1535, 1], [992, 1], [1719, 1], [1953, 1], [738, 1], [1213, 1]]",3.0
3351,2@3421,"[[243, 1], [61, 1]]",4.0
3352,14@1596,"[[1093, 1]]",4.0
3353,96@3181,"[[186, 1], [1874, 1]]",4.0
3354,14@2625,"[[581, 1], [1243, 1]]",2.0
3355,3@1617,"[[777, 1], [1213, 1], [727, 1], [1213, 1]]",2.0
3356,121@5190,"[[941, 1], [592, 1], [581, 1], [1155, 1], [1455, 1], [501, 1], [528, 1], [992, 1], [1956, 1], [1243, 1]]",5.0
3357,104@3831,"[[1092, 1]]",5.0
3358,152@3263,"[[1719, 1], [1928, 1]]",5.0
3359,35@3801,"[[845, 1]]",3.0
3360,118@3334,"[[941, 1], [1189, 1], [1931, 1], [993, 1], [1155, 1], [1952, 1], [2019, 1], [124, 1]]",5.0
3361,31@1799,"[[689, 1], [1418, 1], [694, 1], [2073, 1]]",4.0
3362,64@2828,"[[186, 1], [1423, 1], [1213, 1]]",3.0
3363,18@424,"[[83, 1], [743, 1], [186, 1], [115, 1], [835, 1], [1487, 1]]",4.0
3364,2@5089,"[[1946, 1]]",4.0
3365,92@757,"[[83, 1], [959, 1], [839, 1], [186, 1]]",4.0
3366,147@2651,"[[2087, 1], [1380, 1]]",4.0
3367,69@5016,"[[1093, 1], [268, 1], [186, 1], [565, 1], [385, 1]]",4.0
3368,113@4293,"[[1692, 1], [186, 1], [556, 1], [1092, 1], [969, 1], [731, 1]]",4.0
3369,99@46,"[[1423, 1]]",4.0
3370,45@3937,"[[1874, 1]]",4.0
3371,112@2194,"[[61, 1]]",5.0
3372,67@1327,"[[1674, 1], [581, 1], [293, 1], [640, 1], [460, 1], [936, 1]]",3.0
3373,129@2595,"[[1874, 1], [1978, 1]]",4.0
3374,137@4159,"[[596, 1]]",4.0
3375,35@1274,"[[1874, 1]]",5.0
3376,62@2519,"[[186, 1], [1273, 1], [289, 1]]",3.0
3377,17@1299,"[[1096, 1], [1567, 1], [2036, 1]]",3.0
3378,87@285,"[[268, 1], [835, 1], [1874, 1], [642, 1], [1601, 1], [976, 1], [324, 1]]",4.0
3379,3@3751,"[[152, 1], [1078, 1], [255, 1]]",4.0
3380,56@560,"[[152, 1], [596, 1], [479, 1], [969, 1], [146, 1], [2037, 1]]",5.0
3381,71@1513,"[[694, 1], [694, 1]]",3.0
3382,92@597,"[[2036, 1], [596, 1], [246, 1], [1928, 1], [1213, 1]]",4.0
3383,143@4688,"[[1874, 1]]",4.0
3384,146@1338,"[[969, 1]]",3.0
3385,18@3490,"[[1142, 1], [268, 1], [1977, 1], [606, 1], [176, 1], [1213, 1]]",3.0
3386,54@4403,"[[835, 1], [1155, 1], [1744, 1]]",4.0
3387,92@781,"[[152, 1], [186, 1]]",3.0
3388,103@416,"[[268, 1], [1937, 1], [565, 1]]",2.0
3389,140@2191,"[[757, 1]]",4.0
3390,48@2409,"[[1023, 1]]",5.0
3391,18@3998,"[[1079, 1], [551, 1]]",5.0
3392,139@1768,"[[565, 1]]",4.0
3393,2@4791,"[[592, 1], [186, 1]]",4.0
3394,89@712,"[[1928, 1]]",5.0
3395,110@3043,"[[1479, 1]]",1.0
3396,10@739,"[[795, 1], [135, 1], [88, 1], [1884, 1]]",4.0
3397,6@3735,"[[186, 1]]",2.0
3398,92@2300,"[[1213, 1]]",3.0
3399,148@3618,"[[1963, 1]]",4.0
3400,117@2337,"[[1372, 1], [268, 1], [1155, 1], [1952, 1], [1990, 1]]",5.0
3401,42@451,"[[1869, 1], [928, 1], [186, 1], [1487, 1], [1479, 1]]",3.0
3402,86@3421,"[[757, 1]]",4.0
3403,106@2345,"[[15, 1], [244, 1], [1706, 1], [890, 1]]",4.0
3404,105@4054,"[[2043, 1], [265, 1], [1977, 1], [1397, 1], [1014, 1], [445, 1], [1614, 1], [1213, 1], [1648, 1]]",5.0
3405,104@3403,"[[1873, 1], [268, 1], [993, 1]]",3.0
3406,62@3796,"[[186, 1], [678, 1], [970, 1], [1423, 1]]",4.0
3407,147@86,"[[941, 1], [643, 1], [1632, 1]]",3.0
3408,27@784,"[[777, 1]]",5.0
3409,86@5205,"[[1567, 1]]",3.0
3410,100@1693,"[[1692, 1], [1479, 1], [1172, 1], [1928, 1]]",3.0
3411,44@3891,"[[376, 1], [1155, 1], [1567, 1], [676, 1]]",4.0
3412,144@1675,"[[633, 1]]",4.0
3413,56@1657,"[[1706, 1], [61, 1], [728, 1]]",4.0
3414,142@4988,"[[88, 1]]",4.0
3415,92@4188,"[[428, 1], [385, 1]]",4.0
3416,147@2413,"[[1639, 1], [565, 1]]",3.0
3417,42@1538,"[[1692, 1], [256, 1], [1213, 1], [476, 1]]",4.0
3418,147@599,"[[941, 1], [581, 1], [1599, 1], [1729, 1], [1948, 1]]",3.0
3419,69@4629,"[[646, 1]]",4.0
3420,115@3342,"[[12, 1]]",2.0
3421,96@694,"[[1479, 1]]",4.0
3422,3@4077,"[[674, 1], [1266, 1], [1692, 1], [596, 1], [102, 1]]",4.0
3423,137@2199,"[[1674, 1]]",3.0
3424,131@4512,"[[186, 1]]",5.0
3425,18@2041,"[[736, 1], [61, 1], [605, 1], [1093, 1]]",4.0
3426,2@1013,"[[2089, 1]]",3.0
3427,58@1398,"[[1189, 1], [914, 1], [1353, 1]]",4.0
3428,52@9,"[[1410, 1]]",4.0
3429,61@659,"[[1213, 1], [186, 1]]",3.0
3430,63@5173,"[[946, 1], [605, 1]]",4.0
3431,85@5100,"[[761, 1], [284, 1]]",3.0
3432,70@63,"[[1189, 1], [1023, 1], [1932, 1], [761, 1], [1213, 1]]",4.0
3433,39@4625,"[[15, 1], [1632, 1], [1446, 1]]",5.0
3434,4@5226,"[[1869, 1], [1724, 1], [581, 1], [1096, 1], [676, 1], [2001, 1], [2030, 1], [501, 1], [445, 1], [1213, 1], [324, 1], [268, 1], [731, 1]]",3.0
3435,50@4307,"[[380, 1], [1363, 1], [845, 1], [100, 1], [289, 1], [1248, 1]]",4.0
3436,57@4570,"[[1273, 1]]",4.0
3437,64@4238,"[[1593, 1]]",4.0
3438,7@398,"[[1692, 1], [255, 1], [1650, 1]]",4.0
3439,42@2059,"[[89, 1]]",4.0
3440,47@802,"[[1126, 1], [905, 1]]",4.0
3441,77@627,"[[479, 1]]",5.0
3442,101@2573,"[[1479, 1], [61, 1]]",4.0
3443,118@5037,"[[1479, 1]]",4.0
3444,48@1801,"[[689, 1], [1023, 1], [1849, 1]]",3.0
3445,10@1993,"[[965, 1], [77, 1], [460, 1], [77, 1]]",3.0
3446,152@813,"[[142, 1], [246, 1], [2048, 1]]",5.0
3447,51@2148,"[[1730, 1]]",3.0
3448,92@2005,"[[1172, 1]]",4.0
3449,95@1262,"[[674, 1]]",2.0
3450,67@850,"[[711, 1]]",4.0
3451,32@3331,"[[835, 1], [186, 1], [1168, 1], [976, 1]]",4.0
3452,149@3406,"[[186, 1]]",3.0
3453,133@5098,"[[1118, 1], [1363, 1]]",2.0
3454,139@3845,"[[1963, 1], [2079, 1]]",4.0
3455,61@2298,"[[1479, 1]]",4.0
3456,75@1066,"[[268, 1], [1567, 1]]",2.0
3457,83@4459,"[[1674, 1], [1189, 1], [77, 1], [635, 1], [223, 1]]",4.0
3458,3@2340,"[[736, 1], [62, 1]]",3.0
3459,83@596,"[[1093, 1], [428, 1]]",3.0
3460,102@1270,"[[746, 1], [1632, 1], [1514, 1], [1475, 1]]",3.0
3461,110@3844,"[[186, 1], [731, 1]]",5.0
3462,88@1921,"[[1041, 1], [186, 1], [1023, 1], [1016, 1], [1997, 1], [1258, 1]]",3.0
3463,62@1550,"[[1925, 1], [795, 1], [1979, 1]]",4.0
3464,51@4576,"[[61, 1]]",4.0
3465,67@2234,"[[1155, 1], [565, 1]]",3.0
3466,4@2899,"[[1155, 1], [1758, 1], [596, 1], [1514, 1]]",4.0
3467,145@766,"[[2016, 1]]",2.0
3468,59@526,"[[1372, 1]]",4.0
3469,70@257,"[[445, 1]]",4.0
3470,99@2367,"[[696, 1], [1397, 1]]",3.0
3471,137@1321,"[[1674, 1], [1692, 1], [596, 1]]",4.0
3472,149@4118,"[[581, 1], [1956, 1]]",2.0
3473,22@1872,"[[1189, 1], [643, 1], [1423, 1]]",3.0
3474,69@2073,"[[1874, 1]]",3.0
3475,117@5153,"[[655, 1]]",1.0
3476,96@787,"[[1273, 1], [1423, 1]]",5.0
3477,56@913,"[[61, 1]]",4.0
3478,9@2586,"[[1441, 1], [2071, 1], [1215, 1], [941, 1]]",2.0
3479,86@3336,"[[565, 1], [1928, 1]]",2.0
3480,1@5110,"[[268, 1], [755, 1], [971, 1]]",4.0
3481,151@3295,"[[1189, 1], [293, 1], [1441, 1], [186, 1], [1397, 1], [1650, 1]]",3.0
3482,31@2407,"[[1651, 1], [1213, 1]]",4.0
3483,59@3510,"[[1744, 1], [643, 1], [1047, 1], [1744, 1], [565, 1]]",4.0
3484,35@3599,"[[428, 1]]",5.0
3485,72@4931,"[[1441, 1], [777, 1], [1368, 1], [381, 1]]",4.0
3486,122@2990,"[[941, 1], [142, 1], [1441, 1], [261, 1], [2030, 1], [1648, 1], [941, 1], [1110, 1]]",2.0
3487,91@3822,"[[180, 1]]",4.0
3488,87@4791,"[[1941, 1]]",3.0
3489,64@4364,"[[1652, 1], [1475, 1]]",4.0
3490,22@2041,"[[270, 1], [428, 1], [605, 1]]",4.0
3491,50@3128,"[[596, 1], [1591, 1]]",5.0
3492,131@4630,"[[137, 1], [1956, 1]]",2.0
3493,15@4807,"[[656, 1], [1273, 1]]",4.0
3494,44@3098,"[[1826, 1]]",5.0
3495,47@5152,"[[777, 1], [1670, 1]]",4.0
3496,151@1327,"[[1155, 1], [273, 1], [1814, 1]]",4.0
3497,19@3459,"[[355, 1], [166, 1]]",5.0
3498,4@4844,"[[268, 1], [1354, 1], [378, 1], [428, 1], [1423, 1], [1189, 1], [293, 1]]",3.0
3499,18@131,"[[941, 1], [152, 1], [581, 1], [1874, 1]]",1.0
3500,144@4758,"[[24, 1], [839, 1], [1880, 1], [1479, 1], [1780, 1]]",5.0
3501,78@1352,"[[835, 1]]",5.0
3502,90@2832,"[[1892, 1], [565, 1], [223, 1], [1243, 1]]",5.0
3503,98@4757,"[[581, 1], [1956, 1]]",2.0
3504,54@1933,"[[21, 1]]",4.0
3505,101@1363,"[[941, 1], [2053, 1], [428, 1], [596, 1], [246, 1], [731, 1]]",4.0
3506,124@4931,"[[314, 1], [88, 1], [88, 1]]",4.0
3507,95@1319,"[[2016, 1]]",5.0
3508,99@4799,"[[268, 1], [1889, 1], [1189, 1], [384, 1], [143, 1]]",3.0
3509,142@2184,"[[268, 1], [1977, 1], [1874, 1], [596, 1], [1514, 1], [1514, 1]]",5.0
3510,87@3667,"[[860, 1], [2003, 1]]",5.0
3511,16@2503,"[[293, 1], [709, 1]]",4.0
3512,92@1428,"[[268, 1], [1887, 1], [2036, 1], [246, 1]]",3.0
3513,42@3011,"[[1869, 1], [142, 1], [1692, 1], [1026, 1], [596, 1], [580, 1], [1213, 1], [186, 1]]",4.0
3514,140@969,"[[592, 1], [282, 1], [1023, 1], [1963, 1], [1094, 1], [25, 1], [2036, 1]]",5.0
3515,94@1800,"[[1869, 1], [1213, 1]]",4.0
3516,19@1694,"[[270, 1], [2024, 1], [293, 1], [1692, 1]]",5.0
3517,2@4662,"[[268, 1], [581, 1], [186, 1], [445, 1]]",3.0
3518,29@2589,"[[387, 1], [569, 1]]",5.0
3519,69@4665,"[[315, 1], [1678, 1], [186, 1]]",4.0
3520,122@2199,"[[1869, 1], [689, 1], [1397, 1], [1213, 1]]",4.0
3521,7@1359,"[[777, 1], [186, 1], [466, 1]]",5.0
3522,2@5205,"[[581, 1], [1567, 1], [246, 1], [230, 1]]",5.0
3523,101@4317,"[[592, 1], [941, 1], [121, 1], [163, 1], [694, 1], [1659, 1]]",4.0
3524,20@4876,"[[186, 1], [926, 1]]",4.0
3525,23@2986,"[[835, 1], [261, 1]]",5.0
3526,47@997,"[[445, 1]]",5.0
3527,86@3798,"[[1093, 1]]",5.0
3528,142@3758,"[[1979, 1]]",5.0
3529,17@3379,"[[675, 1]]",4.0
3530,41@1075,"[[736, 1]]",2.0
3531,10@4895,"[[1873, 1], [1213, 1]]",4.0
3532,88@2469,"[[1986, 1]]",3.0
3533,144@3040,"[[1189, 1], [186, 1], [1567, 1], [556, 1], [230, 1]]",5.0
3534,53@1972,"[[689, 1]]",1.0
3535,54@4377,"[[1674, 1], [1372, 1], [268, 1], [1155, 1], [1308, 1], [268, 1]]",3.0
3536,118@4818,"[[294, 1], [1273, 1]]",4.0
3537,43@4304,"[[592, 1], [509, 1], [1315, 1], [1172, 1], [59, 1]]",4.0
3538,96@1866,"[[757, 1], [2071, 1], [1023, 1], [246, 1], [1213, 1], [731, 1], [1479, 1], [709, 1]]",5.0
3539,104@1839,"[[1078, 1], [777, 1], [946, 1]]",4.0
3540,130@4051,"[[1958, 1], [1874, 1], [1913, 1], [531, 1]]",4.0
3541,141@1007,"[[1693, 1], [1996, 1], [88, 1], [1428, 1], [591, 1], [1479, 1]]",3.0
3542,101@1168,"[[564, 1], [1887, 1], [324, 1], [969, 1], [1866, 1], [324, 1]]",5.0
3543,106@3699,"[[268, 1], [1692, 1], [274, 1], [2001, 1], [596, 1], [1423, 1], [41, 1], [1213, 1], [1423, 1]]",2.0
3544,10@1855,"[[777, 1]]",5.0
3545,150@1514,"[[1931, 1], [736, 1]]",4.0
3546,92@5031,"[[1076, 1], [643, 1]]",4.0
3547,83@659,"[[233, 1], [597, 1], [246, 1], [273, 1], [42, 1], [324, 1]]",4.0
3548,3@3191,"[[1652, 1], [15, 1], [2055, 1], [1692, 1]]",4.0
3549,24@3002,"[[1418, 1], [294, 1]]",4.0
3550,24@4070,"[[581, 1], [565, 1]]",2.0
3551,149@1443,"[[689, 1], [694, 1], [1999, 1]]",4.0
3552,92@4167,"[[186, 1]]",3.0
3553,109@687,"[[2016, 1]]",4.0
3554,70@4220,"[[592, 1]]",4.0
3555,108@4296,"[[1714, 1], [891, 1], [509, 1], [1567, 1], [1671, 1], [1126, 1]]",3.0
3556,99@178,"[[1652, 1], [316, 1], [1874, 1]]",4.0
3557,42@2896,"[[791, 1], [1189, 1], [689, 1], [77, 1], [628, 1], [256, 1], [61, 1], [992, 1], [731, 1], [179, 1]]",5.0
3558,125@5060,"[[592, 1]]",4.0
3559,56@3723,"[[1826, 1], [1874, 1]]",5.0
3560,43@4293,"[[268, 1], [835, 1], [1155, 1], [565, 1], [1425, 1], [1213, 1], [731, 1], [413, 1]]",4.0
3561,80@4417,"[[596, 1], [1273, 1], [1025, 1]]",5.0
3562,146@3847,"[[1189, 1], [990, 1]]",3.0
3563,56@3590,"[[15, 1], [1273, 1]]",5.0
3564,85@1493,"[[1873, 1], [1737, 1], [1213, 1], [476, 1], [1129, 1]]",2.0
3565,86@4174,"[[1567, 1], [2046, 1]]",3.0
3566,81@870,"[[689, 1]]",4.0
3567,37@4514,"[[1273, 1]]",4.0
3568,22@1692,"[[941, 1], [2024, 1], [777, 1], [319, 1]]",3.0
3569,141@2961,"[[806, 1], [761, 1]]",5.0
3570,80@2118,"[[1298, 1], [1996, 1], [938, 1]]",2.0
3571,137@4907,"[[125, 1]]",4.0
3572,99@2872,"[[1096, 1], [1372, 1]]",4.0
3573,116@5,"[[1889, 1], [115, 1], [351, 1]]",1.0
3574,152@1696,"[[581, 1], [501, 1], [1368, 1], [581, 1], [1650, 1], [186, 1], [1213, 1]]",2.0
3575,50@3357,"[[777, 1]]",2.0
3576,56@4443,"[[289, 1], [1874, 1], [1092, 1], [1273, 1], [289, 1], [283, 1]]",4.0
3577,126@3182,"[[1133, 1]]",5.0
3578,131@4976,"[[694, 1]]",4.0
3579,61@3760,"[[1874, 1]]",4.0
3580,50@39,"[[1929, 1], [965, 1], [1096, 1], [2001, 1], [731, 1], [731, 1], [1213, 1], [1621, 1]]",3.5
3581,114@1175,"[[694, 1]]",3.0
3582,67@4188,"[[674, 1], [1813, 1], [1567, 1], [1516, 1], [1731, 1], [731, 1], [1873, 1], [655, 1]]",4.0
3583,13@3194,"[[1813, 1], [864, 1], [1213, 1], [1813, 1], [1397, 1]]",3.0
3584,3@1756,"[[2043, 1], [1078, 1], [1096, 1], [2062, 1], [731, 1]]",3.0
3585,72@3963,"[[1999, 1], [186, 1]]",5.0
3586,8@4131,"[[702, 1], [385, 1], [446, 1]]",3.0
3587,149@1483,"[[1521, 1], [731, 1]]",2.0
3588,152@3002,"[[777, 1]]",3.0
3589,125@4045,"[[268, 1], [268, 1], [1757, 1]]",4.0
3590,56@4105,"[[1044, 1], [795, 1], [1368, 1]]",4.0
3591,101@934,"[[152, 1], [607, 1]]",5.0
3592,111@597,"[[757, 1], [736, 1], [1023, 1], [1315, 1]]",5.0
3593,149@4957,"[[591, 1]]",3.0
3594,151@3046,"[[1009, 1], [479, 1], [180, 1]]",5.0
3595,31@2649,"[[341, 1], [191, 1], [2062, 1], [230, 1]]",3.0
3596,149@4665,"[[186, 1], [1479, 1]]",4.0
3597,85@530,"[[1372, 1], [1189, 1], [565, 1], [1874, 1], [1928, 1], [124, 1], [731, 1]]",4.0
3598,114@866,"[[137, 1], [565, 1], [1423, 1], [1986, 1], [149, 1]]",3.0
3599,127@493,"[[2024, 1], [305, 1], [309, 1], [187, 1], [1023, 1], [1210, 1], [456, 1]]",5.0
3600,36@4420,"[[2071, 1]]",5.0
3601,110@5060,"[[736, 1], [1475, 1]]",4.0
3602,146@2728,"[[91, 1], [1979, 1], [1946, 1]]",4.0
3603,73@4422,"[[1213, 1]]",5.0
3604,39@4633,"[[1931, 1]]",3.0
3605,122@4601,"[[142, 1], [738, 1], [11, 1], [1110, 1], [471, 1], [652, 1]]",4.0
3606,76@2030,"[[2071, 1]]",3.0
3607,94@3747,"[[1692, 1], [703, 1], [180, 1], [731, 1]]",4.0
3608,34@603,"[[806, 1], [1874, 1]]",4.0
3609,119@1172,"[[941, 1]]",5.0
3610,67@3606,"[[152, 1], [581, 1], [993, 1], [835, 1], [2030, 1], [992, 1], [731, 1], [731, 1]]",4.0
3611,116@703,"[[509, 1], [836, 1]]",4.0
3612,133@4499,"[[1787, 1], [1543, 1], [1213, 1], [1080, 1]]",3.0
3613,85@2704,"[[777, 1]]",5.0
3614,103@5165,"[[1189, 1], [993, 1], [186, 1], [832, 1]]",4.0
3615,92@3249,"[[15, 1], [941, 1], [1479, 1]]",5.0
3616,52@526,"[[1272, 1], [1874, 1], [1213, 1], [385, 1], [621, 1], [756, 1], [709, 1]]",5.0
3617,42@2095,"[[526, 1], [289, 1], [428, 1]]",4.0
3618,35@3669,"[[157, 1], [1874, 1], [1850, 1]]",3.0
3619,35@3212,"[[1315, 1], [324, 1]]",4.0
3620,63@124,"[[1692, 1], [549, 1], [479, 1], [1928, 1]]",5.0
3621,18@4793,"[[1093, 1], [746, 1]]",4.0
3622,9@1797,"[[1273, 1]]",2.0
3623,8@4824,"[[565, 1], [1273, 1], [1011, 1]]",3.0
3624,50@5143,"[[941, 1], [743, 1], [1548, 1], [316, 1], [580, 1], [605, 1]]",3.0
3625,115@253,"[[1224, 1]]",1.0
3626,146@725,"[[293, 1], [1078, 1], [777, 1]]",5.0
3627,93@2731,"[[725, 1], [88, 1]]",3.0
3628,99@2052,"[[1874, 1], [1213, 1], [731, 1]]",4.0
3629,10@4243,"[[795, 1], [855, 1], [795, 1]]",4.0
3630,124@1864,"[[268, 1], [1978, 1], [1479, 1], [88, 1]]",3.0
3631,147@3145,"[[1380, 1]]",5.0
3632,104@1879,"[[1670, 1], [565, 1], [855, 1]]",5.0
3633,19@5253,"[[293, 1], [984, 1]]",3.0
3634,31@3143,"[[1423, 1]]",5.0
3635,48@3346,"[[2001, 1], [731, 1]]",4.0
3636,129@2054,"[[2089, 1]]",3.0
3637,83@678,"[[731, 1]]",4.0
3638,93@205,"[[1874, 1], [172, 1]]",3.0
3639,108@1848,"[[1093, 1]]",3.0
3640,36@1618,"[[1479, 1], [1213, 1]]",4.0
3641,46@257,"[[1093, 1], [1873, 1], [1184, 1], [1479, 1], [1091, 1], [1357, 1]]",5.0
3642,133@2958,"[[643, 1]]",4.0
3643,86@1042,"[[694, 1], [731, 1]]",5.0
3644,144@82,"[[1372, 1], [268, 1], [1543, 1], [545, 1], [778, 1]]",4.0
3645,92@3051,"[[1397, 1], [445, 1]]",5.0
3646,125@4870,"[[727, 1], [255, 1]]",3.0
3647,61@1052,"[[596, 1], [428, 1], [1213, 1]]",1.0
3648,111@898,"[[1023, 1], [2082, 1]]",3.0
3649,73@3166,"[[1093, 1]]",5.0
3650,149@1175,"[[491, 1], [1155, 1], [1397, 1], [643, 1]]",3.0
3651,147@2068,"[[101, 1], [1178, 1]]",4.0
3652,42@3032,"[[581, 1], [689, 1], [736, 1], [1983, 1], [738, 1], [1590, 1]]",4.0
3653,22@660,"[[1714, 1], [1023, 1], [1963, 1], [1972, 1], [1324, 1], [1213, 1]]",1.0
3654,149@5217,"[[1273, 1], [1281, 1]]",3.0
3655,130@2358,"[[1441, 1], [694, 1], [1210, 1], [1213, 1]]",2.0
3656,151@2215,"[[195, 1], [1719, 1], [694, 1], [980, 1], [1874, 1], [1005, 1], [1213, 1]]",5.0
3657,55@1068,"[[1870, 1]]",2.0
3658,136@2349,"[[268, 1], [1227, 1], [1243, 1]]",3.0
3659,109@4105,"[[629, 1], [711, 1]]",4.0
3660,54@3474,"[[1497, 1], [1155, 1], [1956, 1]]",4.0
3661,124@2076,"[[565, 1], [1826, 1]]",5.0
3662,122@3877,"[[312, 1], [581, 1], [1873, 1], [1155, 1], [597, 1]]",4.0
3663,147@4061,"[[1213, 1]]",4.0
3664,79@5123,"[[835, 1]]",3.0
3665,101@332,"[[1099, 1], [736, 1], [61, 1]]",5.0
3666,145@1135,"[[28, 1]]",1.0
3667,35@2389,"[[1874, 1], [941, 1], [1093, 1]]",5.0
3668,117@4512,"[[728, 1], [1023, 1]]",2.0
3669,138@2651,"[[1670, 1], [1979, 1]]",5.0
3670,108@1123,"[[216, 1], [1732, 1], [946, 1]]",5.0
3671,19@1864,"[[565, 1], [795, 1], [1030, 1]]",4.0
3672,113@3578,"[[1651, 1]]",3.0
3673,22@2532,"[[268, 1], [1, 1], [725, 1], [1874, 1], [1423, 1], [1928, 1]]",4.0
3674,56@772,"[[1931, 1], [1941, 1], [605, 1]]",4.0
3675,31@3026,"[[1210, 1], [1104, 1], [731, 1], [694, 1]]",5.0
3676,144@1788,"[[694, 1], [1210, 1], [694, 1]]",2.0
